erro,categoria
-0.072942304491698,entre -10% e 10%
0.20802216856400144,superestima entre 10% e 30%
-0.13210542515640852,subestima entre -30% e 10%
0.07498439252936485,entre -10% e 10%
0.21651239837846173,superestima entre 10% e 30%
0.04868739664540515,entre -10% e 10%
-0.20985268341010704,subestima entre -30% e 10%
-0.5426720214257686,subestima entre -60% e -30%
0.03680360890775529,entre -10% e 10%
-0.009305208571959595,entre -10% e 10%
-0.015420585190732094,entre -10% e 10%
0.09968743638962921,entre -10% e 10%
-0.1579704584692116,subestima entre -30% e 10%
-0.2740028858747786,subestima entre -30% e 10%
0.32858417657567945,superestima entre 30% e 60%
-0.29756324003268475,subestima entre -30% e 10%
-0.5295656482503629,subestima entre -60% e -30%
-0.0011254828049468014,entre -10% e 10%
-0.1511270663289501,subestima entre -30% e 10%
-0.13859596599981217,subestima entre -30% e 10%
0.030090355972680494,entre -10% e 10%
-0.1021337162066835,subestima entre -30% e 10%
-0.13507317948862357,subestima entre -30% e 10%
0.08674047973201761,entre -10% e 10%
-0.2076978405957748,subestima entre -30% e 10%
-0.2157155834825705,subestima entre -30% e 10%
-0.0322451227620356,entre -10% e 10%
-0.07271671615009478,entre -10% e 10%
0.243645361087446,superestima entre 10% e 30%
-0.19024749137170183,subestima entre -30% e 10%
-0.08613365091183953,entre -10% e 10%
0.20909718261356178,superestima entre 10% e 30%
0.08851121794871795,entre -10% e 10%
-0.04086183818640217,entre -10% e 10%
-0.26704097125308324,subestima entre -30% e 10%
-0.14019529334232467,subestima entre -30% e 10%
-0.17212053663735577,subestima entre -30% e 10%
-0.12025114291341847,subestima entre -30% e 10%
0.044463903923887584,entre -10% e 10%
-0.1846901662655874,subestima entre -30% e 10%
-0.24114713327751802,subestima entre -30% e 10%
0.18304021423849076,superestima entre 10% e 30%
-0.06147694384584544,entre -10% e 10%
-0.43822986520178825,subestima entre -60% e -30%
-0.1046541925499409,subestima entre -30% e 10%
-0.2191517843345318,subestima entre -30% e 10%
-0.26068674628942484,subestima entre -30% e 10%
-0.11959955302773174,subestima entre -30% e 10%
-0.21690041117636344,subestima entre -30% e 10%
-0.14258177315969603,subestima entre -30% e 10%
-0.14214408805297182,subestima entre -30% e 10%
-0.21348241121478095,subestima entre -30% e 10%
-0.25157332092964085,subestima entre -30% e 10%
-0.023477399706906026,entre -10% e 10%
-0.156533039518342,subestima entre -30% e 10%
0.07831039010371936,entre -10% e 10%
-0.17393903211677855,subestima entre -30% e 10%
-0.10517441392256724,subestima entre -30% e 10%
0.06332387651927782,entre -10% e 10%
-0.12373313991931434,subestima entre -30% e 10%
-0.31435991142553343,subestima entre -60% e -30%
-0.49340411412391133,subestima entre -60% e -30%
-0.13106392480857154,subestima entre -30% e 10%
-0.18461057378350393,subestima entre -30% e 10%
-0.1387918278246601,subestima entre -30% e 10%
-0.008641993247278436,entre -10% e 10%
-0.2169415890286191,subestima entre -30% e 10%
-0.29607832886374336,subestima entre -30% e 10%
0.0844576637858873,entre -10% e 10%
-0.12166604907773386,subestima entre -30% e 10%
-0.33255550575234527,subestima entre -60% e -30%
-0.050370915280719165,entre -10% e 10%
-0.15996518751203542,subestima entre -30% e 10%
-0.21604513097949887,subestima entre -30% e 10%
0.03286694044688506,entre -10% e 10%
-0.09139917994857386,entre -10% e 10%
-0.046238547003720834,entre -10% e 10%
-0.08638862917070672,entre -10% e 10%
-0.13378195294017697,subestima entre -30% e 10%
-0.14572356548483667,subestima entre -30% e 10%
0.09638891660015962,entre -10% e 10%
-0.11914737260521356,subestima entre -30% e 10%
0.09822341534003994,entre -10% e 10%
-0.11784421820677667,subestima entre -30% e 10%
-0.0580292497208124,entre -10% e 10%
0.07174703181138264,entre -10% e 10%
-0.07847168673200339,entre -10% e 10%
-0.2648753846223873,subestima entre -30% e 10%
-0.4506185537365233,subestima entre -60% e -30%
-0.10111189269976704,subestima entre -30% e 10%
-0.057220180901783387,entre -10% e 10%
0.0015676225201748488,entre -10% e 10%
0.08331060243617852,entre -10% e 10%
-0.16929871768866847,subestima entre -30% e 10%
-0.284249214720205,subestima entre -30% e 10%
0.06351188587555526,entre -10% e 10%
-0.17751282528202644,subestima entre -30% e 10%
-0.48207168591448857,subestima entre -60% e -30%
-0.05837283971367555,entre -10% e 10%
-0.18714670650617987,subestima entre -30% e 10%
-0.270153248326669,subestima entre -30% e 10%
-0.013193492247653201,entre -10% e 10%
-0.09470134583665112,entre -10% e 10%
-0.07442795565105968,entre -10% e 10%
0.026381794397180792,entre -10% e 10%
-0.06079160345715439,entre -10% e 10%
-0.2074849991071501,subestima entre -30% e 10%
0.04885906527328523,entre -10% e 10%
-0.06160682883120943,entre -10% e 10%
0.12130079289250054,superestima entre 10% e 30%
-0.08167204581038387,entre -10% e 10%
0.16035987358371437,superestima entre 10% e 30%
0.16518224999601291,superestima entre 10% e 30%
0.10760294751906527,superestima entre 10% e 30%
-0.14461326933716567,subestima entre -30% e 10%
-0.2840960960699703,subestima entre -30% e 10%
0.08831415417260764,entre -10% e 10%
-0.05645433090935892,entre -10% e 10%
-0.136506893775549,subestima entre -30% e 10%
0.18924733901863786,superestima entre 10% e 30%
-0.23080358981752275,subestima entre -30% e 10%
-0.1636515535567273,subestima entre -30% e 10%
0.069582529894399,entre -10% e 10%
-0.021007743721558288,entre -10% e 10%
-0.4220892500499958,subestima entre -60% e -30%
0.02101665611478377,entre -10% e 10%
-0.10382388373582908,subestima entre -30% e 10%
-0.10534984391705163,subestima entre -30% e 10%
-0.0064039324850715925,entre -10% e 10%
0.0026980400391807846,entre -10% e 10%
0.019970048513469327,entre -10% e 10%
0.043112566210796316,entre -10% e 10%
-0.0657987501229157,entre -10% e 10%
-0.14290232035928144,subestima entre -30% e 10%
0.015831218743526766,entre -10% e 10%
-0.024447456010588602,entre -10% e 10%
0.11992965678243775,superestima entre 10% e 30%
-0.08943129399530717,entre -10% e 10%
0.09315988093620209,entre -10% e 10%
0.17099330466640159,superestima entre 10% e 30%
0.15503721943159962,superestima entre 10% e 30%
-0.09999286955289767,entre -10% e 10%
-0.5127627369930957,subestima entre -60% e -30%
-0.0603646650364492,entre -10% e 10%
-0.12021180725381136,subestima entre -30% e 10%
-0.09033130877742947,entre -10% e 10%
0.17270285995822393,superestima entre 10% e 30%
-0.11610462743911384,subestima entre -30% e 10%
-0.11192814792976939,subestima entre -30% e 10%
0.004667770839930335,entre -10% e 10%
-0.3769575307999306,subestima entre -60% e -30%
-0.4435493432110689,subestima entre -60% e -30%
0.1387555124531819,superestima entre 10% e 30%
-0.08505867377855239,entre -10% e 10%
0.03162682287827412,entre -10% e 10%
0.0830900516906557,entre -10% e 10%
0.3292393552438405,superestima entre 30% e 60%
0.13432107485721229,superestima entre 10% e 30%
0.2633664834498407,superestima entre 10% e 30%
0.16983852550844536,superestima entre 10% e 30%
0.08239560625578016,entre -10% e 10%
0.05754356769881866,entre -10% e 10%
0.005234490288951302,entre -10% e 10%
0.2520394064818001,superestima entre 10% e 30%
-0.017798128451398373,entre -10% e 10%
0.23812364959594795,superestima entre 10% e 30%
0.2814960419949597,superestima entre 10% e 30%
0.19778706500226775,superestima entre 10% e 30%
0.2594873260364616,superestima entre 10% e 30%
-0.4099173122792159,subestima entre -60% e -30%
0.050054033230290035,entre -10% e 10%
0.0864775843532131,entre -10% e 10%
-0.04413389146829468,entre -10% e 10%
0.32224093734961057,superestima entre 30% e 60%
0.05292079580910509,entre -10% e 10%
-0.15438526753374257,subestima entre -30% e 10%
0.061017393759794605,entre -10% e 10%
0.2958790091555581,superestima entre 10% e 30%
-0.33876227249650626,subestima entre -60% e -30%
-0.04155738980233737,entre -10% e 10%
-0.08209245387212111,entre -10% e 10%
-0.1817159855387223,subestima entre -30% e 10%
-0.06091481526482328,entre -10% e 10%
0.010393915756630265,entre -10% e 10%
0.1862390173254343,superestima entre 10% e 30%
-0.09167342376829347,entre -10% e 10%
0.025076797243409183,entre -10% e 10%
-0.05412929055105853,entre -10% e 10%
0.18137930065212504,superestima entre 10% e 30%
-0.07609152245406217,entre -10% e 10%
0.09967963653308481,entre -10% e 10%
0.06595854432633025,entre -10% e 10%
0.14959406918314622,superestima entre 10% e 30%
0.03717680856179557,entre -10% e 10%
0.2363127179841296,superestima entre 10% e 30%
0.15531258363566075,superestima entre 10% e 30%
-0.3574303847505271,subestima entre -60% e -30%
-0.048995230416098656,entre -10% e 10%
-0.014789319846394098,entre -10% e 10%
-0.11187000324114088,subestima entre -30% e 10%
0.1431811560042689,superestima entre 10% e 30%
-0.027748407093303545,entre -10% e 10%
0.08637990908772422,entre -10% e 10%
0.064277838949478,entre -10% e 10%
1.7583715758554121,superestima mais de 90%
-0.16331434427049968,subestima entre -30% e 10%
0.09542219169131763,entre -10% e 10%
0.18044642700483388,superestima entre 10% e 30%
-0.15023164501343994,subestima entre -30% e 10%
0.20776582704559565,superestima entre 10% e 30%
0.16361985035903348,superestima entre 10% e 30%
0.6273680768970037,superestima entre 60% e 90%
0.3196564502384425,superestima entre 30% e 60%
0.03723923943545725,entre -10% e 10%
0.03291491456896951,entre -10% e 10%
0.48656466129430653,superestima entre 30% e 60%
-0.01981754919760768,entre -10% e 10%
0.2237348340350766,superestima entre 10% e 30%
0.46082417130331105,superestima entre 30% e 60%
0.05812024887750278,entre -10% e 10%
0.3746454695048412,superestima entre 30% e 60%
0.5486266853525807,superestima entre 30% e 60%
0.1845245433300459,superestima entre 10% e 30%
0.41633631744988314,superestima entre 30% e 60%
-0.024402779545486687,entre -10% e 10%
-0.08139873012485327,entre -10% e 10%
0.030224240686939595,entre -10% e 10%
0.2212341575508285,superestima entre 10% e 30%
0.5174164534274374,superestima entre 30% e 60%
-0.06302282850421637,entre -10% e 10%
-0.07840331666440263,entre -10% e 10%
0.9018846313879975,superestima mais de 90%
-0.32630731205911856,subestima entre -60% e -30%
-0.03660464137511182,entre -10% e 10%
0.129608109704346,superestima entre 10% e 30%
-0.2387337216683521,subestima entre -30% e 10%
-0.07580879893392033,entre -10% e 10%
-0.04169020834738807,entre -10% e 10%
0.3025975375702045,superestima entre 30% e 60%
-0.032159529181970445,entre -10% e 10%
-0.1240279372696118,subestima entre -30% e 10%
-0.10177984302911386,subestima entre -30% e 10%
0.25169857225000813,superestima entre 10% e 30%
-0.12045973939578479,subestima entre -30% e 10%
0.07357292993745838,entre -10% e 10%
0.37830561634617715,superestima entre 30% e 60%
-0.05795055554711131,entre -10% e 10%
0.08861441202973643,entre -10% e 10%
0.254516711833785,superestima entre 10% e 30%
0.09705938244451874,entre -10% e 10%
-0.4814631748581442,subestima entre -60% e -30%
-0.12057132228355329,subestima entre -30% e 10%
-0.1812710067221511,subestima entre -30% e 10%
0.09588200835399192,entre -10% e 10%
0.0076046191442218315,entre -10% e 10%
0.12136800033835222,superestima entre 10% e 30%
-0.003494543205042621,entre -10% e 10%
-0.003448784157449577,entre -10% e 10%
0.07769370210662199,entre -10% e 10%
-0.3906877265955261,subestima entre -60% e -30%
-0.001997100786518265,entre -10% e 10%
0.10798275766539088,superestima entre 10% e 30%
-0.20616103202846975,subestima entre -30% e 10%
0.062497548723827914,entre -10% e 10%
-0.04008984392228642,entre -10% e 10%
0.3291637600891402,superestima entre 30% e 60%
-0.07097012474399109,entre -10% e 10%
-0.16803127349876465,subestima entre -30% e 10%
-0.12481460446426768,subestima entre -30% e 10%
0.3689481977829504,superestima entre 30% e 60%
-0.034939024818379266,entre -10% e 10%
0.16156412046654048,superestima entre 10% e 30%
0.3011520553458421,superestima entre 30% e 60%
-0.06242295673041049,entre -10% e 10%
0.15439974005098886,superestima entre 10% e 30%
0.32857420097435625,superestima entre 30% e 60%
0.14549139133178615,superestima entre 10% e 30%
-0.39457125259566234,subestima entre -60% e -30%
-0.10739668888624371,subestima entre -30% e 10%
-0.1587280423097846,subestima entre -30% e 10%
0.1446029611347056,superestima entre 10% e 30%
0.027099180508092,entre -10% e 10%
0.19616820364639165,superestima entre 10% e 30%
0.08266645881634767,entre -10% e 10%
0.31719253963566985,superestima entre 30% e 60%
0.78131821076671,superestima entre 60% e 90%
-0.32272329894596025,subestima entre -60% e -30%
0.2484918569553464,superestima entre 10% e 30%
0.18438665137282584,superestima entre 10% e 30%
-0.010539779690095586,entre -10% e 10%
0.2527531434391683,superestima entre 10% e 30%
0.07740737415688234,entre -10% e 10%
0.5775740744312671,superestima entre 30% e 60%
0.1611855907086361,superestima entre 10% e 30%
-0.015059850590347467,entre -10% e 10%
5.003008901807612e-05,entre -10% e 10%
0.4012358705226072,superestima entre 30% e 60%
0.034245747432878934,entre -10% e 10%
0.37583737841826864,superestima entre 30% e 60%
0.4051512436141912,superestima entre 30% e 60%
