gru,dense,epochs,neuronios,ativacao_gru,ativacao_normal,normalizacao,timesteps,mae,rmse,mape
1,0,150,32,tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,146819.98471317778,231628.02517771535,0.9831221330561747
1,0,150,32,tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,146755.57747233074,231424.17062390468,0.9831747752100255
1,0,150,32,tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,146821.64852642,231629.07980366723,0.9831613989185491
1,0,150,32,tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,146753.5107007576,231422.86000413468,0.9831260756929728
1,0,150,32,tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,146820.17049907625,231628.14293616364,0.9831265176351087
1,0,150,32,relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,22886.583523910984,36848.91163000508,0.27312154355273993
1,0,150,32,relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,32183.671959247797,69878.25098217069,0.3102429443929446
1,0,150,32,relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,36916.43934895833,58923.10163543872,0.5044342543819357
1,0,150,32,relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,50280.71608907484,93012.87825609819,0.5181936654271921
1,0,150,32,relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,27810.425932765153,43100.567810766726,0.3462585696062337
1,0,150,32,relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,40966.140711620974,69301.15432893144,0.506462041367303
1,0,150,32,swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,24161.258187144886,39873.572629779665,0.24764136417424804
1,0,150,32,swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,27450.59208758923,50550.19774006263,0.2569614706490503
1,0,150,32,swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,31179.182659801136,51578.73538827638,0.4526944393501839
1,0,150,32,swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,38271.12514847191,81544.31701863906,0.3348648574503101
1,0,150,32,swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,28966.066722301137,42384.584597751615,0.383159661752102
1,0,150,32,swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,29748.11351115156,57853.02202491581,0.2969413080930283
