gru,dense,epochs,neuronios,ativacao_gru,ativacao_normal,normalizacao,timesteps,mae,rmse,mape
2,0,50,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,37671.099933313715,67338.65690749449,0.27936798996861745
2,0,50,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,24343.66160925663,38566.01725279381,0.32207174331221955
2,0,50,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,22502.467493402568,35569.8026297903,0.28618012278755506
2,0,50,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,26801.794388020833,41502.45830246554,0.31486870876808376
2,0,50,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,27085.6351435535,45451.36569203374,0.2741221152727145
2,0,50,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,25657.106406601415,37399.81951584523,0.30961770076999273
2,0,50,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,24512.42077799875,42905.870457057674,0.23268465373932903
2,0,50,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,24770.614024621213,36600.27024346807,0.3586852840658011
2,0,50,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,24714.82940414262,39416.18813088841,0.2793596644470836
2,0,50,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,27961.361530243845,42430.293055538066,0.3591545331671962
2,0,50,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,26605.465959736674,47248.30373300917,0.25495674847828115
2,0,50,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,146994.43099502102,231575.711075718,0.988802910571442
2,0,50,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,147058.95658071712,231779.57381967833,0.9887618437774875
2,0,50,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,146996.34317242246,231576.92487310377,0.9888479659211891
