gru,dense,epochs,neuronios,ativacao_gru,ativacao_normal,normalizacao,timesteps,mae,rmse,mape
2,0,50,"(256, 32)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,146996.68028605144,231577.13886488124,0.9888559090457955
2,0,50,"(256, 32)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,147062.5153171915,231781.83178605093,0.9888458288012634
2,0,50,"(256, 32)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,146995.63875310725,231576.47773849627,0.9888313673650386
2,0,50,"(256, 32)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,147061.44839214266,231781.15483764606,0.9888206494869596
2,0,50,"(256, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,22859.974376775568,34884.46712129784,0.26360956851727074
2,0,50,"(256, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,24478.97447588377,42853.02684113195,0.24971392479105756
2,0,50,"(256, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,24277.617509469696,37818.333768628414,0.34349689413516554
2,0,50,"(256, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,22396.902471308284,36146.69864835883,0.2466581403595132
2,0,50,"(256, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,27118.014914180872,45194.63856988038,0.28979388145672835
2,0,50,"(256, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,25046.39348349218,42260.85299242973,0.2846289240015743
2,0,50,"(256, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,22750.573348129736,34476.85094493461,0.2677839515519322
2,0,50,"(256, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,23237.430950030375,41118.60121953907,0.20724879313596237
2,0,50,"(256, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,24155.68138967803,36015.748585457404,0.36149481641089254
2,0,50,"(256, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,23646.71116651162,38230.991906241296,0.3148997135295875
2,0,50,"(256, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,25941.009545454544,39075.4654577489,0.30597366948632193
2,0,50,"(256, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,26011.389928472432,45222.2129875526,0.23916479935736806
2,0,50,"(128, 64)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,146533.02071111507,231283.10225360168,0.9779306442674965
2,0,50,"(128, 64)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,146599.38583155247,231488.25901273795,0.9779160236957282
2,0,50,"(128, 64)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,146535.37605631512,231284.59452737132,0.977986143456188
2,0,50,"(128, 64)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,146601.54000598635,231489.623237813,0.9779668619472238
2,0,50,"(128, 64)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,146533.12350238222,231283.16737388493,0.9779330669876036
2,0,50,"(128, 64)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,146599.4848991014,231488.3217475345,0.9779183620141686
2,0,50,"(128, 64)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,22057.171913470644,34866.72105519281,0.24140560568912475
2,0,50,"(128, 64)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,22829.109415344017,37945.25291615084,0.2281717455856643
2,0,50,"(128, 64)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,26160.853199573863,40737.57309076806,0.4082970224029318
2,0,50,"(128, 64)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,24819.149218275365,41196.19901540942,0.2856886893527817
2,0,50,"(128, 64)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,27281.858194247157,47063.94410620716,0.29429387519341554
2,0,50,"(128, 64)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,24211.534604486256,39058.362624354966,0.28289150085023224
2,0,50,"(128, 64)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,24840.985316051137,36425.234471784475,0.3213732727537764
2,0,50,"(128, 64)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,23204.867332857117,40034.6004512311,0.2222167149210977
2,0,50,"(128, 64)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,23271.173376538827,36958.30735154429,0.28750277308665917
2,0,50,"(128, 64)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,22494.974621834182,36321.52169099025,0.2745259029526336
2,0,50,"(128, 64)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,28894.069012192234,46212.4494830082,0.3503370638786169
2,0,50,"(128, 64)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,21755.956414223878,36066.91926811277,0.23344901103737506
2,0,50,"(128, 32)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,146994.99493859493,231576.0690634296,0.9888161976966195
2,0,50,"(128, 32)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,147061.04098562655,231780.89634313658,0.9888110349408266
2,0,50,"(128, 32)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,146996.2881049139,231576.8899228101,0.9888466680397775
2,0,50,"(128, 32)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,147062.24471782625,231781.66009441696,0.9888394426858796
2,0,50,"(128, 32)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,146995.0802627471,231576.12322477362,0.9888182082468886
2,0,50,"(128, 32)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,147061.07070678117,231780.91520237987,0.9888117361648046
2,0,50,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,23864.636905776515,36978.71398268079,0.26308582858260277
