data,estados,consumo
201402,AP,18254.0
201403,AP,14837.0
201404,AP,18106.0
201405,AP,25047.0
201406,AP,15795.0
201407,AP,19112.0
201408,AP,28237.0
201409,AP,29245.0
201410,AP,27453.0
201411,AP,27780.0
201412,AP,30408.0
201501,AP,15525.0
201502,AP,16920.0
201503,AP,16351.0
201504,AP,16119.0
201505,AP,13855.0
201506,AP,13142.0
201507,AP,20199.0
201508,AP,22372.0
201509,AP,22501.0
201510,AP,19856.0
201511,AP,21145.0
201512,AP,15802.0
201601,AP,149602.0
201602,AP,151880.0
201603,AP,156611.0
201604,AP,149708.0
201605,AP,158758.0
201606,AP,175131.0
201607,AP,170586.0
201608,AP,175167.0
201609,AP,170954.0
201610,AP,182802.0
201611,AP,171904.0
201612,AP,148917.0
201701,AP,12495.0
201702,AP,8322.0
201703,AP,11373.0
201704,AP,9651.0
201705,AP,10855.0
201706,AP,13970.0
201707,AP,12399.0
201708,AP,11268.0
201709,AP,8741.0
201710,AP,12358.0
201711,AP,11876.0
201712,AP,11713.0
201801,AP,11449.0
201802,AP,7805.0
201803,AP,7726.0
201804,AP,8516.0
201805,AP,8503.0
201806,AP,10175.0
201807,AP,11775.0
201808,AP,9724.0
201809,AP,10069.0
201810,AP,13930.0
201811,AP,11918.0
201812,AP,11757.0
201901,AP,9691.0
201902,AP,7378.0
201903,AP,6970.0
201904,AP,7612.0
201905,AP,8442.0
201906,AP,8835.0
201907,AP,11251.0
201908,AP,11342.0
201909,AP,13110.0
201910,AP,13195.0
201911,AP,10053.0
201912,AP,12274.0
199001,BA,98829
199002,BA,79133
199003,BA,72574
199004,BA,77964
199005,BA,102595
199006,BA,99920
199007,BA,107142
199008,BA,103203
199009,BA,108840
199010,BA,116245
199011,BA,105032
199012,BA,104735
199101,BA,89134
199102,BA,76916
199103,BA,91921
199104,BA,103965
199105,BA,104283
199106,BA,88801
199107,BA,105484
199108,BA,109806
199109,BA,106008
199110,BA,112779
199111,BA,95442
199112,BA,90824
199201,BA,81770
199202,BA,67101
199203,BA,81893
199204,BA,83198
199205,BA,85394
199206,BA,81137
199207,BA,86094
199208,BA,90426
199209,BA,89117
199210,BA,100528
199211,BA,99174
199212,BA,88769
199301,BA,105211
199302,BA,85103
199303,BA,99970
199304,BA,93323
199305,BA,104046
199306,BA,80909
199307,BA,95448
199308,BA,100304
199309,BA,98212
199310,BA,100404
199311,BA,115480
199312,BA,112780
199401,BA,107601
199402,BA,78598
199403,BA,108601
199404,BA,65683
199405,BA,91873
199406,BA,90403
199407,BA,76363
199408,BA,96110
199409,BA,120536
199410,BA,122368
199411,BA,121609
199412,BA,112864
199501,BA,123307
199502,BA,85054
199503,BA,110333
199504,BA,86977
199505,BA,101849
199506,BA,83271
199507,BA,90935
199508,BA,103510
199509,BA,98818
199510,BA,106533
199511,BA,96997
199512,BA,92822
199601,BA,104172
199602,BA,94977
199603,BA,101632
199604,BA,93804
199605,BA,111217
199606,BA,86381
199607,BA,103188
199608,BA,112309
199609,BA,102040
199610,BA,118774
199611,BA,110736
199612,BA,114237
199701,BA,114266
199702,BA,105932
199703,BA,107636
199704,BA,125918
199705,BA,130167
199706,BA,126825
199707,BA,146266
199708,BA,156609
199709,BA,159235
199710,BA,177446
199711,BA,178374
199712,BA,182391
199801,BA,169378
199802,BA,138323
199803,BA,174720
199804,BA,166080
199805,BA,165200
199806,BA,165992
199807,BA,179181
199808,BA,199153
199809,BA,207877
199810,BA,214875
199811,BA,213546
199812,BA,201015
199901,BA,199346
199902,BA,179488
199903,BA,211059
199904,BA,201522
199905,BA,200917
199906,BA,184979
199907,BA,210192
199908,BA,204374
199909,BA,217527
199910,BA,217211
199911,BA,213612
199912,BA,220961
200001,BA,193440
200002,BA,192253
200003,BA,195350
200004,BA,182945
200005,BA,186985
200006,BA,172004
200007,BA,187669
200008,BA,210687
200009,BA,187532
200010,BA,198886
200011,BA,193634
200012,BA,175773
200101,BA,162333.33333333334
200102,BA,162333.33333333334
200103,BA,162333.33333333334
200104,BA,162333.33333333334
200105,BA,162333.33333333334
200106,BA,162333.33333333334
200107,BA,162333.33333333334
200108,BA,162333.33333333334
200109,BA,162333.33333333334
200110,BA,162333.33333333334
200111,BA,162333.33333333334
200112,BA,162333.33333333334
200201,BA,138166.66666666666
200202,BA,138166.66666666666
200203,BA,138166.66666666666
200204,BA,138166.66666666666
200205,BA,138166.66666666666
200206,BA,138166.66666666666
200207,BA,138166.66666666666
200208,BA,138166.66666666666
200209,BA,138166.66666666666
200210,BA,138166.66666666666
200211,BA,138166.66666666666
200212,BA,138166.66666666666
200301,BA,151297.0
200302,BA,138707.0
200303,BA,135009.0
200304,BA,126554.0
200305,BA,137331.0
200306,BA,118680.0
200307,BA,131291.0
200308,BA,131406.0
200309,BA,147495.0
200310,BA,154944.0
200311,BA,142678.0
200312,BA,142702.0
200401,BA,129857.0
200402,BA,126813.0
200403,BA,152225.0
200404,BA,136288.0
200405,BA,148117.0
200406,BA,135806.0
200407,BA,147816.0
200408,BA,147060.0
200409,BA,156749.0
200410,BA,150946.0
200411,BA,142002.0
200412,BA,159878.0
200501,BA,139997.0
200502,BA,111865.0
200503,BA,159603.0
200504,BA,142063.0
200505,BA,137144.0
200506,BA,122740.0
200507,BA,124170.0
200508,BA,160949.0
200509,BA,145708.0
200510,BA,138694.0
200511,BA,129206.0
200512,BA,155862.0
200601,BA,146547.0
200602,BA,137490.0
200603,BA,175839.0
200604,BA,133213.0
200605,BA,169039.0
200606,BA,141216.0
200607,BA,155953.0
200608,BA,185222.0
200609,BA,178863.0
200610,BA,171744.0
200611,BA,167800.0
200612,BA,172041.0
200701,BA,191238.0
200702,BA,148904.0
200703,BA,185388.0
200704,BA,178255.0
200705,BA,192947.0
200706,BA,166769.0
200707,BA,182507.0
200708,BA,200526.0
200709,BA,185443.0
200710,BA,214502.0
200711,BA,210569.0
200712,BA,202756.0
200801,BA,223848
200802,BA,198666
200803,BA,202162
200804,BA,222230
200805,BA,226571
200806,BA,210861
200807,BA,235521
200808,BA,239336
200809,BA,250326
200810,BA,249756
200811,BA,216948
200812,BA,202112
200901,BA,221999
200902,BA,191375
200903,BA,221545
200904,BA,200744
200905,BA,211897
200906,BA,215393
200907,BA,251828
200908,BA,249872
200909,BA,267420
200910,BA,263926
200911,BA,266105
200912,BA,263387
201001,BA,262363
201002,BA,243671
201003,BA,294896
201004,BA,245168
201005,BA,284621
201006,BA,268126
201007,BA,270271
201008,BA,282262
201009,BA,293852
201010,BA,304568
201011,BA,304030
201012,BA,295281
201101,BA,287721
201102,BA,278180
201103,BA,280752
201104,BA,276020.0
201105,BA,311649.0
201106,BA,284493.0
201107,BA,315672.0
201108,BA,343997.0
201109,BA,337718.0
201110,BA,316069.0
201111,BA,283237.0
201112,BA,300385.0
201201,BA,322696.0
201202,BA,280763.0
201203,BA,347041.0
201204,BA,301687.0
201205,BA,317338.0
201206,BA,291015.0
201207,BA,303688.0
201208,BA,328913.0
201209,BA,304092.0
201210,BA,344744.0
201211,BA,312801.0
201212,BA,289544.0
201301,BA,327490.0
201302,BA,288031.0
201303,BA,317118.0
201304,BA,320980.0
201305,BA,332452.0
201306,BA,278575.0
201307,BA,340828.0
201308,BA,370848.0
201309,BA,355831.0
201310,BA,369849.0
201311,BA,346788.0
201312,BA,284115.0
201401,BA,343750.0
201402,BA,362707.0
201403,BA,348377.0
201404,BA,316831.0
201405,BA,360879.0
201406,BA,302072.0
201407,BA,362601.0
201408,BA,361533.0
201409,BA,396437.0
201410,BA,401830.0
201411,BA,356097.0
201412,BA,337548.0
201501,BA,317765.0
201502,BA,359438.0
201503,BA,378031.0
201504,BA,303315.0
201505,BA,316094.0
201506,BA,304782.0
201507,BA,350650.0
201508,BA,346748.0
201509,BA,358703.0
201510,BA,361571.0
201511,BA,333394.0
201512,BA,290918.0
201601,BA,280877.0
201602,BA,254568.0
201603,BA,318235.0
201604,BA,291591.0
201605,BA,276598.0
201606,BA,250321.0
201607,BA,281828.0
201608,BA,283825.0
201609,BA,267564.0
201610,BA,259186.0
201611,BA,261283.0
201612,BA,269539.0
201701,BA,271530.0
201702,BA,213266.0
201703,BA,285938.0
201704,BA,219576.0
201705,BA,267203.0
201706,BA,240714.0
201707,BA,250101.0
201708,BA,277528.0
201709,BA,270092.0
201710,BA,278146.0
201711,BA,257458.0
201712,BA,231748.0
201801,BA,268336.0
201802,BA,223453.0
201803,BA,241464.0
201804,BA,238901.0
201805,BA,191989.0
201806,BA,272452.0
201807,BA,261009.0
201808,BA,292688.0
201809,BA,258881.0
201810,BA,276879.0
201811,BA,255774.0
201812,BA,208326.0
201901,BA,291428.0
201902,BA,249430.0
201903,BA,241612.0
201904,BA,252303.0
201905,BA,281912.0
201906,BA,200213.0
201907,BA,270511.0
201908,BA,281466.0
201909,BA,285535.0
201910,BA,328259.0
201911,BA,298078.0
201912,BA,264838.0
199001,CE,47569
199002,CE,42856
199003,CE,22004
199004,CE,29635
199005,CE,45320
199006,CE,40950
199007,CE,27262
199008,CE,48843
199009,CE,45739
199010,CE,51587
199011,CE,46405
199012,CE,52935
199101,CE,46918
199102,CE,30664
199103,CE,40246
199104,CE,45867
199105,CE,47682
199106,CE,46928
199107,CE,62700
199108,CE,65644
199109,CE,61426
199110,CE,62419
199111,CE,61979
199112,CE,57967
199201,CE,65807
199202,CE,46788
199203,CE,46402
199204,CE,42620
199205,CE,43928
199206,CE,47251
199207,CE,54783
199208,CE,57706
199209,CE,57783
199210,CE,56371
199211,CE,63780
199212,CE,61595
199301,CE,57936
199302,CE,33044
199303,CE,45886
199304,CE,40599
199305,CE,38303
199306,CE,42716
199307,CE,55542
199308,CE,56760
199309,CE,49999
199310,CE,55156
199311,CE,60785
199312,CE,47754
199401,CE,32371
199402,CE,22748
199403,CE,28762
199404,CE,26953
199405,CE,42311
199406,CE,38221
199407,CE,43811
199408,CE,48349
199409,CE,62502
199410,CE,50953
199411,CE,61261
199412,CE,72230
199501,CE,66777
199502,CE,49194
199503,CE,48737
199504,CE,30772
199505,CE,39562
199506,CE,45944
199507,CE,48368
199508,CE,40525
199509,CE,42073
199510,CE,41654
199511,CE,50784
199512,CE,47812
199601,CE,60456
199602,CE,45100
199603,CE,42732
199604,CE,35736
199605,CE,44587
199606,CE,50038
199607,CE,44626
199608,CE,47313
199609,CE,53319
199610,CE,57972
199611,CE,63530
199612,CE,68735
199701,CE,64785
199702,CE,52045
199703,CE,55301
199704,CE,57177
199705,CE,65917
199706,CE,71463
199707,CE,81680
199708,CE,90762
199709,CE,93836
199710,CE,98690
199711,CE,101228
199712,CE,103560
199801,CE,109759
199802,CE,69662
199803,CE,80592
199804,CE,81238
199805,CE,87205
199806,CE,83419
199807,CE,105673
199808,CE,89443
199809,CE,111564
199810,CE,103651
199811,CE,110806
199812,CE,125945
199901,CE,101212
199902,CE,80154
199903,CE,86137
199904,CE,75050
199905,CE,80385
199906,CE,84953
199907,CE,100535
199908,CE,98246
199909,CE,90776
199910,CE,111571
199911,CE,107700
199912,CE,122270
200001,CE,82846
200002,CE,89352
200003,CE,81013
200004,CE,74011
200005,CE,91947
200006,CE,88333
200007,CE,101690
200008,CE,103535
200009,CE,91365
200010,CE,100058
200011,CE,97392
200012,CE,99580
200101,CE,90333.33333333333
200102,CE,90333.33333333333
200103,CE,90333.33333333333
200104,CE,90333.33333333333
200105,CE,90333.33333333333
200106,CE,90333.33333333333
200107,CE,90333.33333333333
200108,CE,90333.33333333333
200109,CE,90333.33333333333
200110,CE,90333.33333333333
200111,CE,90333.33333333333
200112,CE,90333.33333333333
200201,CE,74166.66666666667
200202,CE,74166.66666666667
200203,CE,74166.66666666667
200204,CE,74166.66666666667
200205,CE,74166.66666666667
200206,CE,74166.66666666667
200207,CE,74166.66666666667
200208,CE,74166.66666666667
200209,CE,74166.66666666667
200210,CE,74166.66666666667
200211,CE,74166.66666666667
200212,CE,74166.66666666667
200301,CE,81265.0
200302,CE,65200.0
200303,CE,55165.0
200304,CE,53928.0
200305,CE,65334.0
200306,CE,64323.0
200307,CE,80404.0
200308,CE,78620.0
200309,CE,79494.0
200310,CE,85605.0
200311,CE,84457.0
200312,CE,94777.0
200401,CE,75575.0
200402,CE,53065.0
200403,CE,67755.0
200404,CE,64858.0
200405,CE,72377.0
200406,CE,70882.0
200407,CE,85304.0
200408,CE,82452.0
200409,CE,80106.0
200410,CE,79744.0
200411,CE,83228.0
200412,CE,101817.0
200501,CE,91341.0
200502,CE,69730.0
200503,CE,77682.0
200504,CE,66140.0
200505,CE,76289.0
200506,CE,80340.0
200507,CE,93393.0
200508,CE,91998.0
200509,CE,81500.0
200510,CE,81596.0
200511,CE,80195.0
200512,CE,95958.0
200601,CE,93559.0
200602,CE,67351.0
200603,CE,80250.0
200604,CE,60193.0
200605,CE,77034.0
200606,CE,82997.0
200607,CE,88693.0
200608,CE,100211.0
200609,CE,97804.0
200610,CE,99213.0
200611,CE,101183.0
200612,CE,106958.0
200701,CE,95626.0
200702,CE,65624.0
200703,CE,78343.0
200704,CE,69913.0
200705,CE,84748.0
200706,CE,91821.0
200707,CE,105940.0
200708,CE,113440.0
200709,CE,107511.0
200710,CE,118965.0
200711,CE,124128.0
200712,CE,117705.0
200801,CE,113871
200802,CE,91401
200803,CE,82105
200804,CE,84652
200805,CE,88592
200806,CE,99885
200807,CE,125601
200808,CE,122065
200809,CE,124340
200810,CE,131923
200811,CE,130250
200812,CE,133906
200901,CE,121805
200902,CE,94761
200903,CE,93343
200904,CE,78375
200905,CE,85658
200906,CE,109614
200907,CE,135487
200908,CE,138674
200909,CE,146728
200910,CE,146172
200911,CE,140885
200912,CE,145983
201001,CE,138520
201002,CE,130778
201003,CE,143283
201004,CE,125297
201005,CE,130266
201006,CE,148729
201007,CE,153951
201008,CE,178971
201009,CE,155598
201010,CE,149923
201011,CE,137036
201012,CE,201888
201101,CE,141567
201102,CE,115864
201103,CE,141204
201104,CE,139449.0
201105,CE,113440.0
201106,CE,136542.0
201107,CE,153277.0
201108,CE,167021.0
201109,CE,163692.0
201110,CE,145031.0
201111,CE,173692.0
201112,CE,126961.0
201201,CE,142397.0
201202,CE,143499.0
201203,CE,160587.0
201204,CE,116653.0
201205,CE,163844.0
201206,CE,152401.0
201207,CE,179893.0
201208,CE,157767.0
201209,CE,148487.0
201210,CE,203179.0
201211,CE,172222.0
201212,CE,162812.0
201301,CE,178673.0
201302,CE,145178.0
201303,CE,134031.0
201304,CE,143115.0
201305,CE,162691.0
201306,CE,160042.0
201307,CE,185124.0
201308,CE,206687.0
201309,CE,184866.0
201310,CE,190547.0
201311,CE,190100.0
201312,CE,184335.0
201401,CE,157986.0
201402,CE,192846.0
201403,CE,177432.0
201404,CE,181792.0
201405,CE,218147.0
201406,CE,194505.0
201407,CE,245934.0
201408,CE,252316.0
201409,CE,259590.0
201410,CE,265342.0
201411,CE,242444.0
201412,CE,255148.0
201501,CE,184119.0
201502,CE,223927.0
201503,CE,197279.0
201504,CE,172931.0
201505,CE,208089.0
201506,CE,221808.0
201507,CE,240917.0
201508,CE,231904.0
201509,CE,228548.0
201510,CE,239349.0
201511,CE,214106.0
201512,CE,207243.0
201601,CE,176773.0
201602,CE,187312.0
201603,CE,186485.0
201604,CE,176721.0
201605,CE,190157.0
201606,CE,202906.0
201607,CE,208659.0
201608,CE,206965.0
201609,CE,195841.0
201610,CE,188222.0
201611,CE,203406.0
201612,CE,204557.0
201701,CE,183792.0
201702,CE,134739.0
201703,CE,151819.0
201704,CE,124858.0
201705,CE,162684.0
201706,CE,169251.0
201707,CE,179243.0
201708,CE,194134.0
201709,CE,186948.0
201710,CE,194907.0
201711,CE,179505.0
201712,CE,173278.0
201801,CE,160261.0
201802,CE,113987.0
201803,CE,114289.0
201804,CE,117313.0
201805,CE,110502.0
201806,CE,147996.0
201807,CE,152386.0
201808,CE,177259.0
201809,CE,155913.0
201810,CE,172410.0
201811,CE,179419.0
201812,CE,157165.0
201901,CE,151601.0
201902,CE,129537.0
201903,CE,105236.0
201904,CE,110835.0
201905,CE,127925.0
201906,CE,127138.0
201907,CE,157128.0
201908,CE,164440.0
201909,CE,140298.0
201910,CE,168407.0
201911,CE,163615.0
201912,CE,155070.0
199001,DF,32020
199002,DF,31612
199003,DF,37038
199004,DF,32340
199005,DF,34414
199006,DF,39601
199007,DF,46122
199008,DF,48087
199009,DF,48230
199010,DF,39902
199011,DF,33216
199012,DF,33634
199101,DF,35356
199102,DF,28061
199103,DF,27270
199104,DF,32152
199105,DF,41606
199106,DF,48467
199107,DF,47516
199108,DF,56191
199109,DF,53613
199110,DF,45907
199111,DF,47857
199112,DF,40462
199201,DF,39837
199202,DF,35572
199203,DF,39602
199204,DF,39868
199205,DF,42426
199206,DF,48256
199207,DF,57013
199208,DF,56653
199209,DF,58663
199210,DF,55412
199211,DF,49773
199212,DF,47157
199301,DF,54082
199302,DF,50587
199303,DF,60626
199304,DF,56901
199305,DF,62311
199306,DF,63308
199307,DF,66132
199308,DF,60969
199309,DF,60263
199310,DF,60166
199311,DF,52560
199312,DF,51794
199401,DF,42566
199402,DF,51142
199403,DF,49059
199404,DF,47204
199405,DF,50903
199406,DF,56151
199407,DF,45388
199408,DF,60770
199409,DF,68090
199410,DF,49910
199411,DF,48192
199412,DF,48315
199501,DF,51435
199502,DF,39219
199503,DF,51280
199504,DF,37060
199505,DF,45483
199506,DF,45152
199507,DF,45481
199508,DF,44265
199509,DF,45017
199510,DF,46326
199511,DF,45586
199512,DF,47166
199601,DF,50782
199602,DF,49452
199603,DF,55149
199604,DF,55553
199605,DF,59825
199606,DF,56235
199607,DF,63892
199608,DF,66673
199609,DF,65008
199610,DF,60604
199611,DF,54995
199612,DF,50174
199701,DF,49356
199702,DF,49250
199703,DF,46853
199704,DF,55968
199705,DF,58363
199706,DF,60050
199707,DF,68351
199708,DF,62104
199709,DF,68460
199710,DF,72173
199711,DF,56067
199712,DF,55207
199801,DF,50496
199802,DF,52088
199803,DF,57722
199804,DF,56591
199805,DF,61605
199806,DF,61305
199807,DF,67123
199808,DF,67561
199809,DF,66580
199810,DF,62985
199811,DF,50704
199812,DF,54499
199901,DF,50029
199902,DF,45375
199903,DF,54040
199904,DF,52606
199905,DF,57594
199906,DF,57715
199907,DF,66328
199908,DF,67520
199909,DF,65191
199910,DF,67488
199911,DF,55754
199912,DF,54804
200001,DF,52709
200002,DF,55437
200003,DF,57918
200004,DF,54842
200005,DF,64640
200006,DF,64632
200007,DF,66157
200008,DF,71656
200009,DF,67168
200010,DF,67016
200011,DF,58148
200012,DF,53303
200101,DF,61333.333333333336
200102,DF,61333.333333333336
200103,DF,61333.333333333336
200104,DF,61333.333333333336
200105,DF,61333.333333333336
200106,DF,61333.333333333336
200107,DF,61333.333333333336
200108,DF,61333.333333333336
200109,DF,61333.333333333336
200110,DF,61333.333333333336
200111,DF,61333.333333333336
200112,DF,61333.333333333336
200201,DF,53000.0
200202,DF,53000.0
200203,DF,53000.0
200204,DF,53000.0
200205,DF,53000.0
200206,DF,53000.0
200207,DF,53000.0
200208,DF,53000.0
200209,DF,53000.0
200210,DF,53000.0
200211,DF,53000.0
200212,DF,53000.0
200301,DF,50047.0
200302,DF,48110.0
200303,DF,49006.0
200304,DF,48445.0
200305,DF,51436.0
200306,DF,51884.0
200307,DF,57034.0
200308,DF,52525.0
200309,DF,55603.0
200310,DF,60077.0
200311,DF,55040.0
200312,DF,56634.0
200401,DF,46442.0
200402,DF,43234.0
200403,DF,54587.0
200404,DF,59228.0
200405,DF,63997.0
200406,DF,67774.0
200407,DF,71340.0
200408,DF,75288.0
200409,DF,72595.0
200410,DF,76992.0
200411,DF,74060.0
200412,DF,65679.0
200501,DF,62294.0
200502,DF,55247.0
200503,DF,65908.0
200504,DF,67387.0
200505,DF,68730.0
200506,DF,74797.0
200507,DF,70102.0
200508,DF,93050.0
200509,DF,80334.0
200510,DF,82226.0
200511,DF,74666.0
200512,DF,60790.0
200601,DF,69054.0
200602,DF,58368.0
200603,DF,62490.0
200604,DF,54739.0
200605,DF,68501.0
200606,DF,60010.0
200607,DF,62021.0
200608,DF,71527.0
200609,DF,68051.0
200610,DF,60180.0
200611,DF,61378.0
200612,DF,50865.0
200701,DF,56123.0
200702,DF,46807.0
200703,DF,63343.0
200704,DF,59052.0
200705,DF,66618.0
200706,DF,66917.0
200707,DF,72223.0
200708,DF,75666.0
200709,DF,75781.0
200710,DF,93232.0
200711,DF,74086.0
200712,DF,58494.0
200801,DF,69812
200802,DF,57359
200803,DF,61187
200804,DF,72894
200805,DF,74520
200806,DF,75426
200807,DF,84323
200808,DF,90292
200809,DF,90522
200810,DF,91401
200811,DF,75790
200812,DF,66187
200901,DF,66824
200902,DF,64058
200903,DF,75891
200904,DF,67298
200905,DF,81417
200906,DF,80314
200907,DF,102385
200908,DF,98178
200909,DF,95439
200910,DF,93638
200911,DF,86774
200912,DF,79047
201001,DF,80219
201002,DF,85365
201003,DF,103105
201004,DF,90761
201005,DF,103517
201006,DF,101609
201007,DF,105403
201008,DF,108029
201009,DF,106331
201010,DF,102258
201011,DF,93999
201012,DF,87008
201101,DF,90254
201102,DF,98661
201103,DF,103377
201104,DF,97920.0
201105,DF,112389.0
201106,DF,113662.0
201107,DF,116842.0
201108,DF,126830.0
201109,DF,128177.0
201110,DF,107386.0
201111,DF,97561.0
201112,DF,84831.0
201201,DF,85611.0
201202,DF,100739.0
201203,DF,110615.0
201204,DF,94425.0
201205,DF,112450.0
201206,DF,106072.0
201207,DF,120633.0
201208,DF,124457.0
201209,DF,116068.0
201210,DF,115278.0
201211,DF,94259.0
201212,DF,81060.0
201301,DF,82233.0
201302,DF,81920.0
201303,DF,88607.0
201304,DF,97741.0
201305,DF,99703.0
201306,DF,94269.0
201307,DF,111379.0
201308,DF,122789.0
201309,DF,105602.0
201310,DF,109042.0
201311,DF,88838.0
201312,DF,69946.0
201401,DF,88303.0
201402,DF,86359.0
201403,DF,80107.0
201404,DF,84228.0
201405,DF,90895.0
201406,DF,78063.0
201407,DF,95077.0
201408,DF,91901.0
201409,DF,100207.0
201410,DF,104840.0
201411,DF,86502.0
201412,DF,69596.0
201501,DF,69535.0
201502,DF,75129.0
201503,DF,72162.0
201504,DF,64285.0
201505,DF,70054.0
201506,DF,71813.0
201507,DF,83044.0
201508,DF,72040.0
201509,DF,73042.0
201510,DF,69056.0
201511,DF,57739.0
201512,DF,50941.0
201601,DF,51352.0
201602,DF,47472.0
201603,DF,53140.0
201604,DF,51202.0
201605,DF,52695.0
201606,DF,55321.0
201607,DF,63858.0
201608,DF,56542.0
201609,DF,52137.0
201610,DF,48286.0
201611,DF,43363.0
201612,DF,42329.0
201701,DF,45454.0
201702,DF,35599.0
201703,DF,49981.0
201704,DF,39881.0
201705,DF,48598.0
201706,DF,49942.0
201707,DF,53235.0
201708,DF,59290.0
201709,DF,54875.0
201710,DF,57520.0
201711,DF,49573.0
201712,DF,40698.0
201801,DF,47195.0
201802,DF,43527.0
201803,DF,45488.0
201804,DF,44960.0
201805,DF,36721.0
201806,DF,54463.0
201807,DF,51462.0
201808,DF,58854.0
201809,DF,53940.0
201810,DF,51514.0
201811,DF,42635.0
201812,DF,40371.0
201901,DF,48990.0
201902,DF,44726.0
201903,DF,44491.0
201904,DF,43901.0
201905,DF,55019.0
201906,DF,50942.0
201907,DF,63992.0
201908,DF,64127.0
201909,DF,60822.0
201910,DF,65182.0
201911,DF,51282.0
201912,DF,43554.0
199001,ES,52437
199002,ES,36737
199003,ES,40234
199004,ES,40937
199005,ES,53728
199006,ES,50020
199007,ES,61233
199008,ES,57300
199009,ES,58115
199010,ES,57249
199011,ES,50230
199012,ES,42441
199101,ES,47854
199102,ES,42334
199103,ES,48910
199104,ES,57050
199105,ES,53520
199106,ES,47464
199107,ES,54003
199108,ES,60117
199109,ES,52201
199110,ES,57502
199111,ES,52428
199112,ES,48015
199201,ES,42884
199202,ES,40577
199203,ES,44687
199204,ES,42691
199205,ES,44406
199206,ES,44117
199207,ES,47946
199208,ES,51646
199209,ES,44872
199210,ES,39197
199211,ES,39211
199212,ES,38272
199301,ES,41701
199302,ES,35484
199303,ES,44887
199304,ES,36513
199305,ES,38650
199306,ES,40838
199307,ES,43993
199308,ES,42763
199309,ES,43343
199310,ES,42032
199311,ES,42112
199312,ES,43410
199401,ES,43354
199402,ES,38894
199403,ES,39699
199404,ES,37643
199405,ES,43420
199406,ES,39529
199407,ES,40321
199408,ES,48327
199409,ES,55846
199410,ES,46866
199411,ES,47151
199412,ES,42584
199501,ES,42463
199502,ES,35566
199503,ES,46435
199504,ES,35842
199505,ES,48904
199506,ES,48962
199507,ES,53939
199508,ES,52008
199509,ES,59726
199510,ES,60757
199511,ES,56388
199512,ES,61355
199601,ES,62727
199602,ES,50549
199603,ES,60694
199604,ES,61913
199605,ES,70143
199606,ES,66536
199607,ES,75488
199608,ES,77212
199609,ES,71765
199610,ES,89133
199611,ES,82912
199612,ES,80642
199701,ES,81948
199702,ES,72507
199703,ES,72814
199704,ES,78924
199705,ES,76842
199706,ES,78841
199707,ES,89597
199708,ES,83247
199709,ES,79229
199710,ES,81501
199711,ES,77218
199712,ES,74745
199801,ES,74636
199802,ES,64134
199803,ES,75087
199804,ES,65149
199805,ES,74635
199806,ES,72380
199807,ES,80436
199808,ES,81508
199809,ES,83976
199810,ES,72722
199811,ES,65779
199812,ES,76843
199901,ES,75201
199902,ES,62952
199903,ES,76394
199904,ES,68531
199905,ES,79796
199906,ES,68946
199907,ES,69021
199908,ES,72404
199909,ES,72006
199910,ES,64305
199911,ES,62826
199912,ES,64854
200001,ES,59657
200002,ES,65881
200003,ES,68902
200004,ES,60945
200005,ES,62924
200006,ES,62498
200007,ES,66468
200008,ES,70529
200009,ES,62834
200010,ES,69579
200011,ES,68549
200012,ES,60499
200101,ES,58750.0
200102,ES,58750.0
200103,ES,58750.0
200104,ES,58750.0
200105,ES,58750.0
200106,ES,58750.0
200107,ES,58750.0
200108,ES,58750.0
200109,ES,58750.0
200110,ES,58750.0
200111,ES,58750.0
200112,ES,58750.0
200201,ES,52916.666666666664
200202,ES,52916.666666666664
200203,ES,52916.666666666664
200204,ES,52916.666666666664
200205,ES,52916.666666666664
200206,ES,52916.666666666664
200207,ES,52916.666666666664
200208,ES,52916.666666666664
200209,ES,52916.666666666664
200210,ES,52916.666666666664
200211,ES,52916.666666666664
200212,ES,52916.666666666664
200301,ES,48426.0
200302,ES,54969.0
200303,ES,53847.0
200304,ES,50375.0
200305,ES,52576.0
200306,ES,51603.0
200307,ES,57260.0
200308,ES,54309.0
200309,ES,56559.0
200310,ES,55945.0
200311,ES,51371.0
200312,ES,47913.0
200401,ES,48646.0
200402,ES,43597.0
200403,ES,56331.0
200404,ES,48488.0
200405,ES,52856.0
200406,ES,53379.0
200407,ES,55198.0
200408,ES,59589.0
200409,ES,59411.0
200410,ES,53873.0
200411,ES,54406.0
200412,ES,50885.0
200501,ES,56490.0
200502,ES,53578.0
200503,ES,60481.0
200504,ES,64833.0
200505,ES,64063.0
200506,ES,66518.0
200507,ES,65453.0
200508,ES,76604.0
200509,ES,68541.0
200510,ES,64374.0
200511,ES,62128.0
200512,ES,65904.0
200601,ES,62346.0
200602,ES,57632.0
200603,ES,63970.0
200604,ES,48573.0
200605,ES,57372.0
200606,ES,53370.0
200607,ES,54255.0
200608,ES,58264.0
200609,ES,54972.0
200610,ES,54028.0
200611,ES,55190.0
200612,ES,53589.0
200701,ES,76743.0
200702,ES,67311.0
200703,ES,85163.0
200704,ES,69220.0
200705,ES,76813.0
200706,ES,75526.0
200707,ES,81935.0
200708,ES,86992.0
200709,ES,82440.0
200710,ES,93881.0
200711,ES,92572.0
200712,ES,86158.0
200801,ES,94468
200802,ES,87485
200803,ES,95606
